"244,-185.2,-219.2,-357.2,-46.378"
"245,-186.4,-221.2,-357.6,-55.653"
"246,-188,-222.4,-357.6,-68.639"
"247,-190.4,-223.6,-357.2,-70.494"
"248,-192.4,-224.4,-356.8,-66.784"
"249,-193.6,-226.4,-356.4,-63.073"
"250,-194.4,-228.4,-355.6,-63.073"
"251,-195.2,-230,-355.2,-63.073"
"252,-196,-231.6,-354,-55.653"
"253,-196.8,-232.8,-353.2,-40.812"
"254,-197.2,-234.4,-352.4,-31.537"
"255,-196.8,-236,-351.6,-24.116"
"256,-197.2,-237.6,-350.8,-14.841"
"257,-198,-238.8,-350,-5.565"
"258,-198.8,-240.4,-349.6,-7.42"
"259,-199.6,-242.4,-348.8,-12.986"
"260,-200.4,-244.4,-348,-12.986"
"261,-202,-246.4,-347.2,-9.276"
"262,-204,-247.6,-346.4,-9.276"
"263,-206,-249.6,-345.6,-16.696"
"264,-207.6,-252,-344.8,-27.827"
"265,-209.2,-254.8,-344,-33.392"
"266,-211.2,-256.8,-343.2,-31.537"
"267,-213.2,-258.4,-342.4,-24.116"
"268,-214.8,-260,-341.6,-16.696"
"269,-216,-262.4,-340.8,-22.261"
"270,-216.8,-264.8,-340,-31.537"
"271,-217.6,-266.8,-339.2,-35.247"
"272,-219.2,-267.6,-338.4,-29.682"
"273,-220,-268.8,-337.6,-16.696"
"274,-220.4,-270,-336.8,-5.565"
"275,-220.4,-271.6,-336,5.565"
"276,-220.8,-272.4,-335.2,25.971"
"277,-222,-272.8,-334.4,37.102"
"278,-222.8,-273.2,-333.6,33.392"
"279,-223.6,-274,-333.2,25.971"
"280,-223.6,-275.2,-332.4,29.682"
"281,-224.4,-276,-331.6,33.392"
"282,-225.2,-276.4,-330.8,20.406"
"283,-225.6,-277.6,-330,-5.565"
"284,-225.6,-279.6,-329.2,-25.971"
"285,-225.6,-281.6,-328.4,-38.957"
"286,-225.6,-283.6,-327.6,-53.798"
"287,-226,-285.6,-326.8,-70.494"
"288,-226.4,-287.2,-326.4,-79.769"
"289,-226.8,-289.6,-325.6,-81.624"
"290,-226.8,-292,-324.8,-81.624"
"291,-227.6,-294,-324,-81.624"
"292,-229.2,-295.6,-323.2,-77.914"
"293,-230.4,-297.6,-322.4,-72.349"
"294,-231.6,-299.6,-321.6,-63.073"
"295,-232.4,-301.6,-321.2,-55.653"
"296,-233.2,-303.6,-320.4,-48.233"
"297,-234.8,-305.2,-319.6,-40.812"
"298,-236,-306.8,-318.8,-40.812"
"299,-236.8,-309.2,-318,-38.957"
"300,-237.2,-311.2,-317.2,-35.247"
"301,-237.6,-312.8,-316.8,-38.957"
"302,-238.4,-314,-316,-55.653"
"303,-239.2,-315.2,-315.2,-70.494"
"304,-239.6,-316.8,-314.4,-81.624"
"305,-239.6,-318.4,-313.6,-87.19"
"306,-240,-319.2,-313.2,-92.755"
"307,-241.2,-319.6,-312.4,-103.886"
"308,-241.6,-320.4,-311.6,-124.292"
"309,-241.6,-321.6,-310.8,-146.553"
"310,-241.6,-323.2,-310,-165.104"
"311,-241.6,-324,-309.6,-179.945"
"312,-242.4,-324.4,-308.8,-198.496"
"313,-243.2,-325.6,-308,-218.902"
"314,-243.6,-327.2,-307.2,-239.308"
"315,-243.6,-329.2,-306.8,-254.149"
"316,-244,-330.8,-306,-259.714"
"317,-245.2,-332,-305.2,-257.859"
"318,-246.4,-334,-304.4,-259.714"
"319,-247.2,-336.4,-304,-250.439"
"320,-247.6,-338.8,-303.2,-226.322"
